output is 
28290 0.482353 0.482353
28291 0.623529 0.623529
28292 0.72549 0.72549
28293 0.482353 0.482353
28294 0.623529 0.623529
28295 0.72549 0.72549
28296 0.482353 0.482353
28297 0.623529 0.623529
28298 0.72549 0.72549
28299 0.482353 0.482353
28300 0.623529 0.623529
28301 0.72549 0.72549
28302 0.478431 0.478431
28303 0.619608 0.619608
28304 0.721569 0.721569
28305 0.478431 0.478431
28306 0.619608 0.619608
28307 0.721569 0.721569
28308 0.478431 0.478431
28309 0.619608 0.619608
28310 0.721569 0.721569
28311 0.47451 0.47451
28312 0.615686 0.615686
28313 0.717647 0.717647
28314 0.47451 0.47451
28315 0.619608 0.619608
28316 0.721569 0.721569
28317 0.470588 0.470588
28318 0.615686 0.615686
28319 0.717647 0.717647
28320 0.470588 0.470588
28321 0.615686 0.615686
28322 0.717647 0.717647
28323 0.466667 0.466667
28324 0.615686 0.615686
28325 0.717647 0.717647
28326 0.466667 0.466667
28327 0.611765 0.611765
28328 0.713726 0.713726
28329 0.470588 0.470588
28330 0.611765 0.611765
28331 0.713726 0.713726
28332 0.470588 0.470588
28333 0.611765 0.611765
28334 0.713726 0.713726
28335 0.470588 0.470588
28336 0.611765 0.611765
28337 0.713726 0.713726
28338 0.466667 0.466667
28339 0.607843 0.607843
28340 0.709804 0.709804
28341 0.466667 0.466667
28342 0.607843 0.607843
28343 0.709804 0.709804
28344 0.466667 0.466667
28345 0.607843 0.607843
28346 0.709804 0.709804
28347 0.462745 0.462745
28348 0.603922 0.603922
28349 0.705882 0.705882
28350 0.462745 0.462745
28351 0.603922 0.603922
28352 0.705882 0.705882
28353 0.458824 0.458824
28354 0.6 0.6
28355 0.701961 0.701961
28356 0.462745 0.462745
28357 0.603922 0.603922
28358 0.705882 0.705882
28359 0.458824 0.458824
28360 0.6 0.6
28361 0.701961 0.701961
28362 0.458824 0.458824
28363 0.6 0.6
28364 0.701961 0.701961
28365 0.458824 0.458824
28366 0.6 0.6
28367 0.701961 0.701961
28368 0.458824 0.458824
28369 0.596078 0.596078
28370 0.698039 0.698039
28371 0.454902 0.454902
28372 0.596078 0.596078
28373 0.698039 0.698039
28374 0.454902 0.454902
28375 0.596078 0.596078
28376 0.698039 0.698039
28377 0.45098 0.45098
28378 0.592157 0.592157
28379 0.694118 0.694118
28380 0.45098 0.45098
28381 0.592157 0.592157
28382 0.694118 0.694118
28383 0.447059 0.447059
28384 0.592157 0.592157
28385 0.694118 0.694118
28386 0.447059 0.447059
28387 0.592157 0.592157
28388 0.694118 0.694118
28389 0.447059 0.447059
28390 0.592157 0.592157
28391 0.694118 0.694118
28392 0.443137 0.443137
28393 0.588235 0.588235
28394 0.690196 0.690196
28395 0.439216 0.439216
28396 0.584314 0.584314
28397 0.686275 0.686275
28398 0.435294 0.435294
28399 0.580392 0.580392
28400 0.682353 0.682353
28401 0.435294 0.435294
28402 0.580392 0.580392
28403 0.682353 0.682353
28404 0.439216 0.439216
28405 0.584314 0.584314
28406 0.686275 0.686275
28407 0.435294 0.435294
28408 0.580392 0.580392
28409 0.682353 0.682353
28410 0.435294 0.435294
28411 0.580392 0.580392
28412 0.682353 0.682353
28413 0.435294 0.435294
28414 0.580392 0.580392
28415 0.682353 0.682353
28416 0.568627 0.568627
28417 0.713726 0.713726
28418 0.784314 0.784314
28419 0.568627 0.568627
28420 0.713726 0.713726
28421 0.784314 0.784314
28422 0.568627 0.568627
28423 0.713726 0.713726
28424 0.784314 0.784314
28425 0.568627 0.568627
28426 0.713726 0.713726
28427 0.784314 0.784314
28428 0.568627 0.568627
28429 0.713726 0.713726
28430 0.784314 0.784314
28431 0.568627 0.568627
28432 0.713726 0.713726
28433 0.792157 0.792157
28434 0.572549 0.572549
28435 0.713726 0.713726
28436 0.8 0.8
28437 0.572549 0.572549
28438 0.713726 0.713726
28439 0.8 0.8
28440 0.572549 0.572549
28441 0.713726 0.713726
28442 0.8 0.8
28443 0.572549 0.572549
28444 0.713726 0.713726
28445 0.8 0.8
28446 0.572549 0.572549
28447 0.713726 0.713726
28448 0.8 0.8
28449 0.568627 0.568627
28450 0.709804 0.709804
28451 0.796079 0.796079
28452 0.572549 0.572549
28453 0.713726 0.713726
28454 0.8 0.8
28455 0.572549 0.572549
28456 0.713726 0.713726
28457 0.8 0.8
28458 0.572549 0.572549
28459 0.713726 0.713726
28460 0.8 0.8
28461 0.572549 0.572549
28462 0.713726 0.713726
28463 0.8 0.8
28464 0.572549 0.572549
28465 0.713726 0.713726
28466 0.8 0.8
28467 0.572549 0.572549
28468 0.713726 0.713726
28469 0.8 0.8
28470 0.572549 0.572549
28471 0.713726 0.713726
28472 0.8 0.8
28473 0.572549 0.572549
28474 0.713726 0.713726
28475 0.8 0.8
28476 0.572549 0.572549
28477 0.713726 0.713726
28478 0.8 0.8
28479 0.572549 0.572549
28480 0.713726 0.713726
28481 0.8 0.8
28482 0.572549 0.572549
28483 0.713726 0.713726
28484 0.8 0.8
28485 0.572549 0.572549
28486 0.717647 0.717647
28487 0.792157 0.792157
28488 0.572549 0.572549
28489 0.717647 0.717647
28490 0.792157 0.792157
28491 0.572549 0.572549
28492 0.717647 0.717647
28493 0.792157 0.792157
28494 0.576471 0.576471
28495 0.721569 0.721569
28496 0.796079 0.796079
28497 0.576471 0.576471
28498 0.721569 0.721569
28499 0.796079 0.796079
28500 0.576471 0.576471
28501 0.717647 0.717647
28502 0.8 0.8
28503 0.576471 0.576471
28504 0.717647 0.717647
28505 0.803922 0.803922
28506 0.576471 0.576471
28507 0.717647 0.717647
28508 0.803922 0.803922
28509 0.576471 0.576471
28510 0.717647 0.717647
28511 0.803922 0.803922
28512 0.576471 0.576471
28513 0.717647 0.717647
28514 0.803922 0.803922
28515 0.576471 0.576471
28516 0.717647 0.717647
28517 0.803922 0.803922
28518 0.576471 0.576471
28519 0.717647 0.717647
28520 0.803922 0.803922
28521 0.576471 0.576471
28522 0.717647 0.717647
28523 0.803922 0.803922
28524 0.576471 0.576471
28525 0.717647 0.717647
28526 0.803922 0.803922
28527 0.576471 0.576471
28528 0.717647 0.717647
28529 0.803922 0.803922
28530 0.576471 0.576471
28531 0.717647 0.717647
28532 0.803922 0.803922
28533 0.576471 0.576471
28534 0.717647 0.717647
28535 0.803922 0.803922
28536 0.576471 0.576471
28537 0.721569 0.721569
28538 0.796079 0.796079
28539 0.576471 0.576471
28540 0.721569 0.721569
28541 0.796079 0.796079
28542 0.576471 0.576471
28543 0.721569 0.721569
28544 0.796079 0.796079
28545 0.576471 0.576471
28546 0.721569 0.721569
28547 0.796079 0.796079
28548 0.576471 0.576471
28549 0.721569 0.721569
28550 0.796079 0.796079
28551 0.576471 0.576471
28552 0.721569 0.721569
28553 0.796079 0.796079
28554 0.576471 0.576471
28555 0.721569 0.721569
28556 0.796079 0.796079
28557 0.576471 0.576471
28558 0.721569 0.721569
28559 0.796079 0.796079
28560 0.576471 0.576471
28561 0.721569 0.721569
28562 0.796079 0.796079
28563 0.576471 0.576471
28564 0.721569 0.721569
28565 0.796079 0.796079
28566 0.576471 0.576471
28567 0.721569 0.721569
28568 0.796079 0.796079
28569 0.584314 0.584314
28570 0.721569 0.721569
28571 0.803922 0.803922
28572 0.584314 0.584314
28573 0.721569 0.721569
28574 0.807843 0.807843
28575 0.584314 0.584314
28576 0.721569 0.721569
28577 0.807843 0.807843
28578 0.584314 0.584314
28579 0.721569 0.721569
28580 0.807843 0.807843
28581 0.584314 0.584314
28582 0.721569 0.721569
28583 0.807843 0.807843
28584 0.584314 0.584314
28585 0.721569 0.721569
28586 0.807843 0.807843
28587 0.580392 0.580392
28588 0.721569 0.721569
28589 0.807843 0.807843
28590 0.580392 0.580392
28591 0.721569 0.721569
28592 0.807843 0.807843
28593 0.580392 0.580392
28594 0.721569 0.721569
28595 0.807843 0.807843
28596 0.580392 0.580392
28597 0.721569 0.721569
28598 0.807843 0.807843
28599 0.576471 0.576471
28600 0.717647 0.717647
28601 0.803922 0.803922
28602 0.576471 0.576471
28603 0.717647 0.717647
28604 0.803922 0.803922
28605 0.580392 0.580392
28606 0.721569 0.721569
28607 0.807843 0.807843
28608 0.580392 0.580392
28609 0.721569 0.721569
28610 0.807843 0.807843
28611 0.580392 0.580392
28612 0.721569 0.721569
28613 0.807843 0.807843
28614 0.580392 0.580392
28615 0.721569 0.721569
28616 0.807843 0.807843
28617 0.580392 0.580392
28618 0.721569 0.721569
28619 0.807843 0.807843
28620 0.584314 0.584314
28621 0.721569 0.721569
28622 0.803922 0.803922
28623 0.584314 0.584314
28624 0.721569 0.721569
28625 0.8 0.8
28626 0.584314 0.584314
28627 0.721569 0.721569
28628 0.8 0.8
28629 0.576471 0.576471
28630 0.713726 0.713726
28631 0.792157 0.792157
28632 0.580392 0.580392
28633 0.717647 0.717647
28634 0.796079 0.796079
28635 0.580392 0.580392
28636 0.717647 0.717647
28637 0.796079 0.796079
28638 0.580392 0.580392
28639 0.72549 0.72549
28640 0.8 0.8
28641 0.580392 0.580392
28642 0.72549 0.72549
28643 0.8 0.8
28644 0.580392 0.580392
28645 0.72549 0.72549
28646 0.8 0.8
28647 0.580392 0.580392
28648 0.72549 0.72549
28649 0.8 0.8
28650 0.580392 0.580392
28651 0.72549 0.72549
28652 0.8 0.8
28653 0.580392 0.580392
28654 0.721569 0.721569
28655 0.8 0.8
28656 0.580392 0.580392
28657 0.717647 0.717647
28658 0.803922 0.803922
28659 0.580392 0.580392
28660 0.717647 0.717647
28661 0.803922 0.803922
28662 0.580392 0.580392
28663 0.717647 0.717647
28664 0.803922 0.803922
28665 0.580392 0.580392
28666 0.717647 0.717647
28667 0.803922 0.803922
28668 0.580392 0.580392
28669 0.717647 0.717647
28670 0.803922 0.803922
28671 0.580392 0.580392
28672 0.717647 0.717647
28673 0.8 0.8
28674 0.584314 0.584314
28675 0.713726 0.713726
28676 0.796079 0.796079
28677 0.584314 0.584314
28678 0.717647 0.717647
28679 0.796079 0.796079
28680 0.584314 0.584314
28681 0.717647 0.717647
28682 0.796079 0.796079
28683 0.584314 0.584314
28684 0.713726 0.713726
28685 0.796079 0.796079
28686 0.584314 0.584314
28687 0.717647 0.717647
28688 0.796079 0.796079
28689 0.580392 0.580392
28690 0.717647 0.717647
28691 0.796079 0.796079
28692 0.580392 0.580392
28693 0.717647 0.717647
28694 0.796079 0.796079
28695 0.580392 0.580392
28696 0.717647 0.717647
28697 0.796079 0.796079
28698 0.580392 0.580392
28699 0.717647 0.717647
28700 0.796079 0.796079
28701 0.580392 0.580392
28702 0.717647 0.717647
28703 0.796079 0.796079
28704 0.580392 0.580392
28705 0.717647 0.717647
28706 0.796079 0.796079
28707 0.584314 0.584314
28708 0.713726 0.713726
28709 0.788235 0.788235
28710 0.584314 0.584314
28711 0.713726 0.713726
28712 0.792157 0.792157
28713 0.584314 0.584314
28714 0.713726 0.713726
28715 0.792157 0.792157
28716 0.584314 0.584314
28717 0.713726 0.713726
28718 0.792157 0.792157
28719 0.584314 0.584314
28720 0.713726 0.713726
28721 0.788235 0.788235
28722 0.588235 0.588235
28723 0.713726 0.713726
28724 0.792157 0.792157
28725 0.588235 0.588235
28726 0.713726 0.713726
28727 0.792157 0.792157
28728 0.584314 0.584314
28729 0.713726 0.713726
28730 0.788235 0.788235
28731 0.584314 0.584314
28732 0.713726 0.713726
28733 0.792157 0.792157
28734 0.584314 0.584314
28735 0.713726 0.713726
28736 0.792157 0.792157
28737 0.584314 0.584314
28738 0.713726 0.713726
28739 0.788235 0.788235
28740 0.576471 0.576471
28741 0.713726 0.713726
28742 0.788235 0.788235
28743 0.576471 0.576471
28744 0.713726 0.713726
28745 0.788235 0.788235
28746 0.576471 0.576471
28747 0.713726 0.713726
28748 0.788235 0.788235
28749 0.576471 0.576471
28750 0.713726 0.713726
28751 0.788235 0.788235
28752 0.576471 0.576471
28753 0.713726 0.713726
28754 0.788235 0.788235
28755 0.576471 0.576471
28756 0.713726 0.713726
28757 0.788235 0.788235
28758 0.576471 0.576471
28759 0.713726 0.713726
28760 0.792157 0.792157
28761 0.576471 0.576471
28762 0.713726 0.713726
28763 0.792157 0.792157
28764 0.576471 0.576471
28765 0.713726 0.713726
28766 0.792157 0.792157
28767 0.572549 0.572549
28768 0.709804 0.709804
28769 0.788235 0.788235
28770 0.572549 0.572549
28771 0.709804 0.709804
28772 0.788235 0.788235
28773 0.572549 0.572549
28774 0.709804 0.709804
28775 0.788235 0.788235
28776 0.572549 0.572549
28777 0.709804 0.709804
28778 0.784314 0.784314
28779 0.572549 0.572549
28780 0.709804 0.709804
28781 0.788235 0.788235
28782 0.568627 0.568627
28783 0.705882 0.705882
28784 0.784314 0.784314
28785 0.568627 0.568627
28786 0.705882 0.705882
28787 0.780392 0.780392
28788 0.568627 0.568627
28789 0.705882 0.705882
28790 0.780392 0.780392
28791 0.568627 0.568627
28792 0.705882 0.705882
28793 0.780392 0.780392
28794 0.568627 0.568627
28795 0.705882 0.705882
28796 0.780392 0.780392
28797 0.568627 0.568627
28798 0.705882 0.705882
28799 0.780392 0.780392
28800 0.568627 0.568627
28801 0.705882 0.705882
28802 0.780392 0.780392
28803 0.568627 0.568627
28804 0.705882 0.705882
28805 0.780392 0.780392
28806 0.568627 0.568627
28807 0.705882 0.705882
28808 0.780392 0.780392
28809 0.568627 0.568627
28810 0.705882 0.705882
28811 0.784314 0.784314
28812 0.568627 0.568627
28813 0.705882 0.705882
28814 0.784314 0.784314
28815 0.564706 0.564706
28816 0.701961 0.701961
28817 0.780392 0.780392
28818 0.564706 0.564706
28819 0.701961 0.701961
28820 0.780392 0.780392
28821 0.564706 0.564706
28822 0.701961 0.701961
28823 0.780392 0.780392
28824 0.564706 0.564706
28825 0.701961 0.701961
28826 0.780392 0.780392
28827 0.564706 0.564706
28828 0.701961 0.701961
28829 0.776471 0.776471
28830 0.564706 0.564706
28831 0.701961 0.701961
28832 0.776471 0.776471
28833 0.560784 0.560784
28834 0.698039 0.698039
28835 0.772549 0.772549
28836 0.560784 0.560784
28837 0.698039 0.698039
28838 0.772549 0.772549
28839 0.560784 0.560784
28840 0.698039 0.698039
28841 0.772549 0.772549
28842 0.564706 0.564706
28843 0.694118 0.694118
28844 0.776471 0.776471
28845 0.568627 0.568627
28846 0.694118 0.694118
28847 0.776471 0.776471
28848 0.568627 0.568627
28849 0.694118 0.694118
28850 0.776471 0.776471
28851 0.564706 0.564706
28852 0.690196 0.690196
28853 0.772549 0.772549
28854 0.564706 0.564706
28855 0.690196 0.690196
28856 0.772549 0.772549
28857 0.564706 0.564706
28858 0.690196 0.690196
28859 0.772549 0.772549
28860 0.556863 0.556863
28861 0.694118 0.694118
28862 0.772549 0.772549
28863 0.556863 0.556863
28864 0.694118 0.694118
28865 0.772549 0.772549
28866 0.556863 0.556863
28867 0.694118 0.694118
28868 0.772549 0.772549
28869 0.556863 0.556863
28870 0.694118 0.694118
28871 0.772549 0.772549
28872 0.556863 0.556863
28873 0.694118 0.694118
28874 0.772549 0.772549
28875 0.556863 0.556863
28876 0.694118 0.694118
28877 0.772549 0.772549
28878 0.552941 0.552941
28879 0.690196 0.690196
28880 0.776471 0.776471
28881 0.552941 0.552941
28882 0.690196 0.690196
28883 0.776471 0.776471
28884 0.54902 0.54902
28885 0.686275 0.686275
28886 0.772549 0.772549
28887 0.54902 0.54902
28888 0.686275 0.686275
28889 0.772549 0.772549
28890 0.54902 0.54902
28891 0.686275 0.686275
28892 0.772549 0.772549
28893 0.54902 0.54902
28894 0.686275 0.686275
28895 0.772549 0.772549
28896 0.54902 0.54902
28897 0.686275 0.686275
28898 0.772549 0.772549
28899 0.54902 0.54902
28900 0.686275 0.686275
28901 0.772549 0.772549
28902 0.54902 0.54902
28903 0.686275 0.686275
28904 0.772549 0.772549
28905 0.545098 0.545098
28906 0.682353 0.682353
28907 0.768628 0.768628
28908 0.545098 0.545098
28909 0.682353 0.682353
28910 0.768628 0.768628
28911 0.54902 0.54902
28912 0.67451 0.67451
28913 0.764706 0.764706
28914 0.54902 0.54902
28915 0.67451 0.67451
28916 0.764706 0.764706
28917 0.545098 0.545098
28918 0.670588 0.670588
28919 0.760784 0.760784
28920 0.545098 0.545098
28921 0.670588 0.670588
28922 0.760784 0.760784
28923 0.545098 0.545098
28924 0.670588 0.670588
28925 0.760784 0.760784
28926 0.545098 0.545098
28927 0.670588 0.670588
28928 0.760784 0.760784
28929 0.545098 0.545098
28930 0.670588 0.670588
28931 0.760784 0.760784
28932 0.545098 0.545098
28933 0.670588 0.670588
28934 0.760784 0.760784
28935 0.545098 0.545098
28936 0.670588 0.670588
28937 0.760784 0.760784
28938 0.541176 0.541176
28939 0.666667 0.666667
28940 0.756863 0.756863
28941 0.541176 0.541176
28942 0.666667 0.666667
28943 0.756863 0.756863
28944 0.533333 0.533333
28945 0.670588 0.670588
28946 0.760784 0.760784
28947 0.529412 0.529412
28948 0.666667 0.666667
28949 0.764706 0.764706
28950 0.52549 0.52549
28951 0.666667 0.666667
28952 0.760784 0.760784
28953 0.52549 0.52549
28954 0.666667 0.666667
28955 0.760784 0.760784
28956 0.521569 0.521569
28957 0.662745 0.662745
28958 0.756863 0.756863
28959 0.521569 0.521569
28960 0.662745 0.662745
28961 0.756863 0.756863
28962 0.521569 0.521569
28963 0.662745 0.662745
28964 0.756863 0.756863
28965 0.517647 0.517647
28966 0.658824 0.658824
28967 0.752941 0.752941
28968 0.517647 0.517647
28969 0.658824 0.658824
28970 0.752941 0.752941
28971 0.517647 0.517647
28972 0.658824 0.658824
28973 0.752941 0.752941
28974 0.517647 0.517647
28975 0.658824 0.658824
28976 0.752941 0.752941
28977 0.513726 0.513726
28978 0.654902 0.654902
28979 0.74902 0.74902
28980 0.513726 0.513726
28981 0.654902 0.654902
28982 0.74902 0.74902
28983 0.513726 0.513726
28984 0.654902 0.654902
28985 0.74902 0.74902
28986 0.509804 0.509804
28987 0.65098 0.65098
28988 0.745098 0.745098
28989 0.501961 0.501961
28990 0.643137 0.643137
28991 0.737255 0.737255
28992 0.501961 0.501961
28993 0.639216 0.639216
28994 0.733333 0.733333
28995 0.501961 0.501961
28996 0.643137 0.643137
28997 0.737255 0.737255
28998 0.501961 0.501961
28999 0.643137 0.643137
29000 0.737255 0.737255
29001 0.501961 0.501961
29002 0.643137 0.643137
29003 0.737255 0.737255
29004 0.505882 0.505882
29005 0.647059 0.647059
29006 0.741176 0.741176
29007 0.501961 0.501961
29008 0.643137 0.643137
29009 0.737255 0.737255
29010 0.501961 0.501961
29011 0.643137 0.643137
29012 0.737255 0.737255
29013 0.501961 0.501961
29014 0.639216 0.639216
29015 0.733333 0.733333
29016 0.501961 0.501961
29017 0.639216 0.639216
29018 0.733333 0.733333
29019 0.498039 0.498039
29020 0.639216 0.639216
29021 0.733333 0.733333
29022 0.498039 0.498039
29023 0.639216 0.639216
29024 0.733333 0.733333
29025 0.494118 0.494118
29026 0.635294 0.635294
29027 0.729412 0.729412
29028 0.494118 0.494118
29029 0.635294 0.635294
29030 0.729412 0.729412
29031 0.494118 0.494118
29032 0.631373 0.631373
29033 0.733333 0.733333
29034 0.494118 0.494118
29035 0.631373 0.631373
29036 0.733333 0.733333
29037 0.490196 0.490196
29038 0.631373 0.631373
29039 0.733333 0.733333
29040 0.486275 0.486275
29041 0.627451 0.627451
29042 0.729412 0.729412
29043 0.486275 0.486275
29044 0.627451 0.627451
29045 0.729412 0.729412
29046 0.486275 0.486275
29047 0.627451 0.627451
29048 0.729412 0.729412
29049 0.482353 0.482353
29050 0.623529 0.623529
29051 0.72549 0.72549
29052 0.482353 0.482353
29053 0.623529 0.623529
29054 0.72549 0.72549
29055 0.482353 0.482353
29056 0.623529 0.623529
29057 0.72549 0.72549
29058 0.482353 0.482353
29059 0.623529 0.623529
29060 0.72549 0.72549
29061 0.478431 0.478431
29062 0.619608 0.619608
29063 0.721569 0.721569
29064 0.482353 0.482353
29065 0.623529 0.623529
29066 0.72549 0.72549
29067 0.482353 0.482353
29068 0.623529 0.623529
29069 0.72549 0.72549
29070 0.478431 0.478431
29071 0.619608 0.619608
29072 0.721569 0.721569
29073 0.478431 0.478431
29074 0.619608 0.619608
29075 0.721569 0.721569
29076 0.478431 0.478431
29077 0.619608 0.619608
29078 0.721569 0.721569
29079 0.47451 0.47451
29080 0.615686 0.615686
29081 0.717647 0.717647
29082 0.47451 0.47451
29083 0.619608 0.619608
29084 0.721569 0.721569
29085 0.470588 0.470588
29086 0.615686 0.615686
29087 0.717647 0.717647
29088 0.470588 0.470588
29089 0.615686 0.615686
29090 0.717647 0.717647
29091 0.466667 0.466667
29092 0.611765 0.611765
29093 0.713726 0.713726
29094 0.466667 0.466667
29095 0.611765 0.611765
29096 0.713726 0.713726
29097 0.470588 0.470588
29098 0.611765 0.611765
29099 0.713726 0.713726
29100 0.470588 0.470588
29101 0.611765 0.611765
29102 0.713726 0.713726
29103 0.470588 0.470588
29104 0.611765 0.611765
29105 0.713726 0.713726
29106 0.466667 0.466667
29107 0.607843 0.607843
29108 0.709804 0.709804
29109 0.466667 0.466667
29110 0.607843 0.607843
29111 0.709804 0.709804
29112 0.466667 0.466667
29113 0.607843 0.607843
29114 0.709804 0.709804
29115 0.462745 0.462745
29116 0.603922 0.603922
29117 0.705882 0.705882
29118 0.462745 0.462745
29119 0.603922 0.603922
29120 0.705882 0.705882
29121 0.458824 0.458824
29122 0.6 0.6
29123 0.701961 0.701961
29124 0.458824 0.458824
29125 0.6 0.6
29126 0.701961 0.701961
29127 0.458824 0.458824
29128 0.6 0.6
29129 0.701961 0.701961
29130 0.454902 0.454902
29131 0.596078 0.596078
29132 0.698039 0.698039
29133 0.458824 0.458824
29134 0.6 0.6
29135 0.701961 0.701961
29136 0.454902 0.454902
29137 0.596078 0.596078
29138 0.698039 0.698039
29139 0.454902 0.454902
29140 0.596078 0.596078
29141 0.698039 0.698039
29142 0.45098 0.45098
29143 0.592157 0.592157
29144 0.694118 0.694118
29145 0.45098 0.45098
29146 0.592157 0.592157
29147 0.694118 0.694118
29148 0.447059 0.447059
29149 0.592157 0.592157
29150 0.694118 0.694118
29151 0.447059 0.447059
29152 0.592157 0.592157
29153 0.694118 0.694118
29154 0.447059 0.447059
29155 0.592157 0.592157
29156 0.694118 0.694118
29157 0.447059 0.447059
29158 0.592157 0.592157
29159 0.694118 0.694118
29160 0.439216 0.439216
29161 0.584314 0.584314
29162 0.686275 0.686275
29163 0.435294 0.435294
29164 0.580392 0.580392
29165 0.682353 0.682353
29166 0.435294 0.435294
29167 0.580392 0.580392
29168 0.682353 0.682353
29169 0.431373 0.431373
29170 0.576471 0.576471
29171 0.678431 0.678431
29172 0.439216 0.439216
29173 0.584314 0.584314
29174 0.686275 0.686275
29175 0.435294 0.435294
29176 0.580392 0.580392
29177 0.682353 0.682353
29178 0.435294 0.435294
29179 0.580392 0.580392
29180 0.682353 0.682353
29181 0.435294 0.435294
29182 0.580392 0.580392
29183 0.682353 0.682353
29184 0.572549 0.572549
29185 0.709804 0.709804
29186 0.788235 0.788235
29187 0.572549 0.572549
29188 0.709804 0.709804
29189 0.788235 0.788235
29190 0.572549 0.572549
29191 0.709804 0.709804
29192 0.788235 0.788235
29193 0.576471 0.576471
29194 0.713726 0.713726
29195 0.792157 0.792157
29196 0.576471 0.576471
29197 0.713726 0.713726
29198 0.792157 0.792157
29199 0.576471 0.576471
29200 0.713726 0.713726
29201 0.792157 0.792157
29202 0.576471 0.576471
29203 0.713726 0.713726
29204 0.792157 0.792157
29205 0.576471 0.576471
29206 0.713726 0.713726
29207 0.792157 0.792157
29208 0.572549 0.572549
29209 0.709804 0.709804
29210 0.788235 0.788235
29211 0.572549 0.572549
29212 0.709804 0.709804
29213 0.788235 0.788235
29214 0.576471 0.576471
29215 0.713726 0.713726
29216 0.792157 0.792157
29217 0.576471 0.576471
29218 0.713726 0.713726
29219 0.796079 0.796079
29220 0.576471 0.576471
29221 0.713726 0.713726
29222 0.8 0.8
29223 0.580392 0.580392
29224 0.717647 0.717647
29225 0.803922 0.803922
29226 0.576471 0.576471
29227 0.713726 0.713726
29228 0.8 0.8
29229 0.576471 0.576471
29230 0.713726 0.713726
29231 0.8 0.8
29232 0.576471 0.576471
29233 0.713726 0.713726
29234 0.8 0.8
29235 0.576471 0.576471
29236 0.713726 0.713726
29237 0.792157 0.792157
29238 0.576471 0.576471
29239 0.713726 0.713726
29240 0.792157 0.792157
29241 0.576471 0.576471
29242 0.713726 0.713726
29243 0.792157 0.792157
29244 0.580392 0.580392
29245 0.717647 0.717647
29246 0.796079 0.796079
29247 0.580392 0.580392
29248 0.717647 0.717647
29249 0.796079 0.796079
29250 0.580392 0.580392
29251 0.717647 0.717647
29252 0.796079 0.796079
29253 0.580392 0.580392
29254 0.717647 0.717647
29255 0.796079 0.796079
29256 0.580392 0.580392
29257 0.717647 0.717647
29258 0.796079 0.796079
29259 0.580392 0.580392
29260 0.717647 0.717647
29261 0.796079 0.796079
29262 0.576471 0.576471
29263 0.713726 0.713726
29264 0.792157 0.792157
29265 0.576471 0.576471
29266 0.713726 0.713726
29267 0.792157 0.792157
29268 0.576471 0.576471
29269 0.717647 0.717647
29270 0.792157 0.792157
29271 0.576471 0.576471
29272 0.721569 0.721569
29273 0.796079 0.796079
29274 0.576471 0.576471
29275 0.721569 0.721569
29276 0.796079 0.796079
29277 0.576471 0.576471
29278 0.721569 0.721569
29279 0.796079 0.796079
29280 0.576471 0.576471
29281 0.721569 0.721569
29282 0.796079 0.796079
29283 0.576471 0.576471
29284 0.721569 0.721569
29285 0.796079 0.796079
29286 0.580392 0.580392
29287 0.717647 0.717647
29288 0.796079 0.796079
29289 0.580392 0.580392
29290 0.717647 0.717647
29291 0.796079 0.796079
29292 0.580392 0.580392
29293 0.717647 0.717647
29294 0.796079 0.796079
29295 0.580392 0.580392
29296 0.717647 0.717647
29297 0.796079 0.796079
29298 0.576471 0.576471
29299 0.713726 0.713726
29300 0.792157 0.792157
29301 0.580392 0.580392
29302 0.717647 0.717647
29303 0.796079 0.796079
29304 0.580392 0.580392
29305 0.717647 0.717647
29306 0.803922 0.803922
29307 0.580392 0.580392
29308 0.717647 0.717647
29309 0.803922 0.803922
29310 0.580392 0.580392
29311 0.717647 0.717647
29312 0.803922 0.803922
29313 0.580392 0.580392
29314 0.717647 0.717647
29315 0.803922 0.803922
29316 0.580392 0.580392
29317 0.717647 0.717647
29318 0.803922 0.803922
29319 0.580392 0.580392
29320 0.717647 0.717647
29321 0.8 0.8
29322 0.580392 0.580392
29323 0.717647 0.717647
29324 0.796079 0.796079
29325 0.580392 0.580392
29326 0.717647 0.717647
29327 0.796079 0.796079
29328 0.580392 0.580392
29329 0.717647 0.717647
29330 0.796079 0.796079
29331 0.580392 0.580392
29332 0.717647 0.717647
29333 0.796079 0.796079
29334 0.580392 0.580392
29335 0.717647 0.717647
29336 0.796079 0.796079
29337 0.580392 0.580392
29338 0.717647 0.717647
29339 0.796079 0.796079
29340 0.576471 0.576471
29341 0.713726 0.713726
29342 0.792157 0.792157
29343 0.580392 0.580392
29344 0.717647 0.717647
29345 0.796079 0.796079
29346 0.584314 0.584314
29347 0.721569 0.721569
29348 0.8 0.8
29349 0.584314 0.584314
29350 0.721569 0.721569
29351 0.8 0.8
29352 0.584314 0.584314
29353 0.721569 0.721569
29354 0.8 0.8
29355 0.584314 0.584314
29356 0.721569 0.721569
29357 0.8 0.8
29358 0.584314 0.584314
29359 0.721569 0.721569
29360 0.8 0.8
29361 0.584314 0.584314
29362 0.721569 0.721569
29363 0.8 0.8
29364 0.584314 0.584314
29365 0.721569 0.721569
29366 0.8 0.8
29367 0.584314 0.584314
29368 0.721569 0.721569
29369 0.8 0.8
29370 0.584314 0.584314
29371 0.721569 0.721569
29372 0.8 0.8
29373 0.580392 0.580392
